Rec_Session_Id,Trial_Nr,Trial_Id,Block_Name,Block_Nr,Task_Name,Task_Nr,age,audiofile,Condition_Id,copy_of_factor1_tg1_task3_2585,copy_of_factor1_tg1_task3_75eb,ease,edu,factor1_tg1_task3,imphear,interest,L1,notes,prep,prolific,q1,q2,q3,self,test
736439,1,1,nopints,1,instructions,1,"","",1,"","","","","","","","","","",60a0067f943f8d336ec80fa1,"","","","",""
736439,1,2,nopints,1,nopints,2,"",engl310_07_synth_noPINTs.wav,2,"",engl310_07_synth_nopints,"","","","","","","","","",4,4,"","",""
736439,2,4,nopints,1,nopints,2,"",engl310_24_synth_noPINTs.wav,4,"",engl310_24_synth_nopints,"","","","","","","","","",2,4,"","",""
736439,3,1,nopints,1,nopints,2,"",engl310_01_synth_noPINTs.wav,1,"",engl310_01_synth_nopints,"","","","","","","","","",1,3,"","",""
736439,4,3,nopints,1,nopints,2,"",engl310_13_synth_noPINTs.wav,3,"",engl310_13_synth_nopints,"","","","","","","","","",1,4,"","",""
736439,1,1,nopints,1,questionnaire,3,27,"",1,"","",1,uni,"",no,2,eng,no,4,"","","","",adv,none
736439,1,1,nopints,1,congratulations,4,"","",1,"","","","","","","","","","","","","","","",""
736440,1,1,sil_cg,1,instructions_computergen,1,"","",1,"","","","","","","","","","",5d4b51b3a1176c00183f0dcb,"","","","",""
736440,1,2,sil_cg,1,silence,2,"",engl310_07_synth_sil.wav,2,engl310_07_synth_sil,"","","","","","","","","","",2,4,"","",""
736440,2,4,sil_cg,1,silence,2,"",engl310_24_synth_sil.wav,4,engl310_24_synth_sil,"","","","","","","","","","",1,4,"","",""
736440,3,3,sil_cg,1,silence,2,"",engl310_13_synth_sil.wav,3,engl310_13_synth_sil,"","","","","","","","","","",1,4,"","",""
736440,4,1,sil_cg,1,silence,2,"",engl310_01_synth_sil.wav,1,engl310_01_synth_sil,"","","","","","","","","","",1,1,"","",""
736440,1,1,sil_cg,1,congratulations,4,"","",1,"","","","","","","","","","","","","","","",""
736440,1,1,sil_cg,1,questionnaire,3,32,"",1,"","",2,hs,"",no,3,eng,no,3,"","","","",adv,none
736441,1,1,sil,1,instructions,1,"","",1,"","","","","","","","","","",61040207adf799af061f7540,"","","","",""
736441,1,1,sil,1,silence,2,"",engl310_01_synth_sil.wav,1,engl310_01_synth_sil,"","","","","","","","","","",1,1,"","",""
736441,2,4,sil,1,silence,2,"",engl310_24_synth_sil.wav,4,engl310_24_synth_sil,"","","","","","","","","","",4,4,"","",""
736441,3,2,sil,1,silence,2,"",engl310_07_synth_sil.wav,2,engl310_07_synth_sil,"","","","","","","","","","",1,4,"","",""
736441,4,3,sil,1,silence,2,"",engl310_13_synth_sil.wav,3,engl310_13_synth_sil,"","","","","","","","","","",2,4,"","",""
736441,1,1,sil,1,congratulations,4,"","",1,"","","","","","","","","","","","","","","",""
736441,1,1,sil,1,questionnaire,3,40,"",1,"","",2,hs,"",no,4,eng,no,5,"","","","",int,none
736442,1,3,base_cg,1,base,2,"",engl310_13_synth_base.wav,3,"","","","",engl310_13_synth_base,"","","","","","",1,4,"","",""
736442,2,2,base_cg,1,base,2,"",engl310_07_synth_base.wav,2,"","","","",engl310_07_synth_base,"","","","","","",4,2,"","",""
736442,3,1,base_cg,1,base,2,"",engl310_01_synth_base.wav,1,"","","","",engl310_01_synth_base,"","","","","","",1,3,"","",""
736442,4,4,base_cg,1,base,2,"",engl310_24_synth_base.wav,4,"","","","",engl310_24_synth_base,"","","","","","",3,4,"","",""
736442,1,1,base_cg,1,instructions_computergen,1,"","",1,"","","","","","","","","","",5acdd647e9d7a30001c2cf21,"","","","",""
736442,1,1,base_cg,1,questionnaire,3,50,"",1,"","",3,uni,"",no,5,eng,no,4,"","","","",adv,none
736442,1,1,base_cg,1,congratulations,4,"","",1,"","","","","","","","","","","","","","","",""
736443,1,1,base,1,instructions,1,"","",1,"","","","","","","","","","",5c64561ab84cf50001b59f09,"","","","",""
736443,1,4,base,1,base,2,"",engl310_24_synth_base.wav,4,"","","","",engl310_24_synth_base,"","","","","","",2,4,"","",""
736443,2,3,base,1,base,2,"",engl310_13_synth_base.wav,3,"","","","",engl310_13_synth_base,"","","","","","",1,4,"","",""
736443,3,2,base,1,base,2,"",engl310_07_synth_base.wav,2,"","","","",engl310_07_synth_base,"","","","","","",4,2,"","",""
736443,4,1,base,1,base,2,"",engl310_01_synth_base.wav,1,"","","","",engl310_01_synth_base,"","","","","","",1,3,"","",""
736443,1,1,base,1,questionnaire,3,44,"",1,"","",2,hs,"",no,2,eng,no,3,"","","","",adv,none
736443,1,1,base,1,congratulations,4,"","",1,"","","","","","","","","","","","","","","",""
736444,1,1,nopints_cg,1,instructions_computergen,1,"","",1,"","","","","","","","","","",5fe7373a4b3bdc5378e78245,"","","","",""
736444,1,3,nopints_cg,1,nopints,2,"",engl310_13_synth_noPINTs.wav,3,"",engl310_13_synth_nopints,"","","","","","","","","",1,4,"","",""
736444,2,2,nopints_cg,1,nopints,2,"",engl310_07_synth_noPINTs.wav,2,"",engl310_07_synth_nopints,"","","","","","","","","",4,2,"","",""
736444,3,4,nopints_cg,1,nopints,2,"",engl310_24_synth_noPINTs.wav,4,"",engl310_24_synth_nopints,"","","","","","","","","",3,4,"","",""
736444,4,1,nopints_cg,1,nopints,2,"",engl310_01_synth_noPINTs.wav,1,"",engl310_01_synth_nopints,"","","","","","","","","",1,3,"","",""
736444,1,1,nopints_cg,1,questionnaire,3,28,"",1,"","",2,uni,"",no,1,eng,no,1,"","","","",adv,none
736444,1,1,nopints_cg,1,congratulations,4,"","",1,"","","","","","","","","","","","","","","",""
736445,1,1,base_cg,1,instructions_computergen,1,"","",1,"","","","","","","","","","",60dd1c25668cc31eb13642ed,"","","","",""
736445,1,2,base_cg,1,base,2,"",engl310_07_synth_base.wav,2,"","","","",engl310_07_synth_base,"","","","","","",4,2,"","",""
736445,2,3,base_cg,1,base,2,"",engl310_13_synth_base.wav,3,"","","","",engl310_13_synth_base,"","","","","","",2,4,"","",""
736445,3,4,base_cg,1,base,2,"",engl310_24_synth_base.wav,4,"","","","",engl310_24_synth_base,"","","","","","",3,2,"","",""
736445,4,1,base_cg,1,base,2,"",engl310_01_synth_base.wav,1,"","","","",engl310_01_synth_base,"","","","","","",1,4,"","",""
736445,1,1,base_cg,1,questionnaire,3,21,"",1,"","",3,uni,"",no,4,eng,no,3,"","","","",adv,none
736445,1,1,base_cg,1,congratulations,4,"","",1,"","","","","","","","","","","","","","","",""
736446,1,1,nopints_cg,1,instructions_computergen,1,"","",1,"","","","","","","","","","",6147213e9333ddd0c65b3ed3,"","","","",""
736446,1,4,nopints_cg,1,nopints,2,"",engl310_24_synth_noPINTs.wav,4,"",engl310_24_synth_nopints,"","","","","","","","","",2,4,"","",""
736446,2,2,nopints_cg,1,nopints,2,"",engl310_07_synth_noPINTs.wav,2,"",engl310_07_synth_nopints,"","","","","","","","","",4,4,"","",""
736446,3,3,nopints_cg,1,nopints,2,"",engl310_13_synth_noPINTs.wav,3,"",engl310_13_synth_nopints,"","","","","","","","","",2,4,"","",""
736446,4,1,nopints_cg,1,nopints,2,"",engl310_01_synth_noPINTs.wav,1,"",engl310_01_synth_nopints,"","","","","","","","","",2,1,"","",""
736446,1,1,nopints_cg,1,questionnaire,3,34,"",1,"","",1,uni,"",no,3,eng,no,3,"","","","",beg,none
736446,1,1,nopints_cg,1,congratulations,4,"","",1,"","","","","","","","","","","","","","","",""
736447,1,1,sil_cg,1,instructions_computergen,1,"","",1,"","","","","","","","","","",62b4a72f7bad9f1e3babd277,"","","","",""
736447,1,3,sil_cg,1,silence,2,"",engl310_13_synth_sil.wav,3,engl310_13_synth_sil,"","","","","","","","","","",2,4,"","",""
736447,2,2,sil_cg,1,silence,2,"",engl310_07_synth_sil.wav,2,engl310_07_synth_sil,"","","","","","","","","","",4,4,"","",""
736447,3,4,sil_cg,1,silence,2,"",engl310_24_synth_sil.wav,4,engl310_24_synth_sil,"","","","","","","","","","",1,1,"","",""
736447,4,1,sil_cg,1,silence,2,"",engl310_01_synth_sil.wav,1,engl310_01_synth_sil,"","","","","","","","","","",2,4,"","",""
736447,1,1,sil_cg,1,questionnaire,3,26,"",1,"","",2,uni,"",no,3,eng,no,2,"","","","",adv,none
736447,1,1,sil_cg,1,congratulations,4,"","",1,"","","","","","","","","","","","","","","",""
736448,1,1,nopints,1,instructions,1,"","",1,"","","","","","","","","","",59d4fb316cc82800013e32d3,"","","","",""
736448,1,2,nopints,1,nopints,2,"",engl310_07_synth_noPINTs.wav,2,"",engl310_07_synth_nopints,"","","","","","","","","",4,2,"","",""
736448,2,3,nopints,1,nopints,2,"",engl310_13_synth_noPINTs.wav,3,"",engl310_13_synth_nopints,"","","","","","","","","",2,4,"","",""
736448,3,1,nopints,1,nopints,2,"",engl310_01_synth_noPINTs.wav,1,"",engl310_01_synth_nopints,"","","","","","","","","",2,3,"","",""
736448,4,4,nopints,1,nopints,2,"",engl310_24_synth_noPINTs.wav,4,"",engl310_24_synth_nopints,"","","","","","","","","",3,1,"","",""
736448,1,1,nopints,1,congratulations,4,"","",1,"","","","","","","","","","","","","","","",""
736448,1,1,nopints,1,questionnaire,3,64,"",1,"","",1,uni,"",no,2,eng,no,3,"","","","",adv,none
736449,1,1,base,1,instructions,1,"","",1,"","","","","","","","","","", 5ea6f118ffcc05082764a8d4,"","","","",""
736449,1,2,base,1,base,2,"",engl310_07_synth_base.wav,2,"","","","",engl310_07_synth_base,"","","","","","",4,2,"","",""
736449,2,4,base,1,base,2,"",engl310_24_synth_base.wav,4,"","","","",engl310_24_synth_base,"","","","","","",2,4,"","",""
736449,3,3,base,1,base,2,"",engl310_13_synth_base.wav,3,"","","","",engl310_13_synth_base,"","","","","","",1,4,"","",""
736449,4,1,base,1,base,2,"",engl310_01_synth_base.wav,1,"","","","",engl310_01_synth_base,"","","","","","",1,1,"","",""
736449,1,1,base,1,questionnaire,3,62,"",1,"","",2,uni,"",no,1,eng,no,1,"","","","",adv,none
736449,1,1,base,1,congratulations,4,"","",1,"","","","","","","","","","","","","","","",""
736450,1,1,sil,1,instructions,1,"","",1,"","","","","","","","","","",5cba2e9af429ff00159dda71,"","","","",""
736450,1,2,sil,1,silence,2,"",engl310_07_synth_sil.wav,2,engl310_07_synth_sil,"","","","","","","","","","",4,4,"","",""
736450,2,1,sil,1,silence,2,"",engl310_01_synth_sil.wav,1,engl310_01_synth_sil,"","","","","","","","","","",1,1,"","",""
736450,3,3,sil,1,silence,2,"",engl310_13_synth_sil.wav,3,engl310_13_synth_sil,"","","","","","","","","","",2,4,"","",""
736450,4,4,sil,1,silence,2,"",engl310_24_synth_sil.wav,4,engl310_24_synth_sil,"","","","","","","","","","",2,4,"","",""
736450,1,1,sil,1,congratulations,4,"","",1,"","","","","","","","","","","","","","","",""
736450,1,1,sil,1,questionnaire,3,59,"",1,"","",2,uni,"",no,5,eng,no,5,"","","","",adv,c1
736451,1,1,base,1,base,2,"",engl310_01_synth_base.wav,1,"","","","",engl310_01_synth_base,"","","","","","",1,1,"","",""
736451,2,4,base,1,base,2,"",engl310_24_synth_base.wav,4,"","","","",engl310_24_synth_base,"","","","","","",3,4,"","",""
736451,3,3,base,1,base,2,"",engl310_13_synth_base.wav,3,"","","","",engl310_13_synth_base,"","","","","","",2,4,"","",""
736451,4,2,base,1,base,2,"",engl310_07_synth_base.wav,2,"","","","",engl310_07_synth_base,"","","","","","",4,2,"","",""
736451,1,1,base,1,instructions,1,"","",1,"","","","","","","","","","",596e1cc639e9d00001b7bb84,"","","","",""
736451,1,1,base,1,questionnaire,3,43,"",1,"","",4,hs,"",no,4,eng,no,2,"","","","",adv,none
736451,1,1,base,1,congratulations,4,"","",1,"","","","","","","","","","","","","","","",""
736452,1,1,sil,1,instructions,1,"","",1,"","","","","","","","","","",5c5ff87f8c0552000109d7de,"","","","",""
736452,1,1,sil,1,silence,2,"",engl310_01_synth_sil.wav,1,engl310_01_synth_sil,"","","","","","","","","","",2,3,"","",""
736452,2,2,sil,1,silence,2,"",engl310_07_synth_sil.wav,2,engl310_07_synth_sil,"","","","","","","","","","",4,4,"","",""
736452,3,3,sil,1,silence,2,"",engl310_13_synth_sil.wav,3,engl310_13_synth_sil,"","","","","","","","","","",1,1,"","",""
736452,4,4,sil,1,silence,2,"",engl310_24_synth_sil.wav,4,engl310_24_synth_sil,"","","","","","","","","","",1,3,"","",""
736452,1,1,sil,1,questionnaire,3,30,"",1,"","",3,hs,"",no,1,eng,no,4,"","","","",adv,none
736452,1,1,sil,1,congratulations,4,"","",1,"","","","","","","","","","","","","","","",""
736453,1,1,sil_cg,1,instructions_computergen,1,"","",1,"","","","","","","","","","",609d81679bcff493c7d143de,"","","","",""
736453,1,1,sil_cg,1,silence,2,"",engl310_01_synth_sil.wav,1,engl310_01_synth_sil,"","","","","","","","","","",1,1,"","",""
736453,2,4,sil_cg,1,silence,2,"",engl310_24_synth_sil.wav,4,engl310_24_synth_sil,"","","","","","","","","","",1,4,"","",""
736453,3,3,sil_cg,1,silence,2,"",engl310_13_synth_sil.wav,3,engl310_13_synth_sil,"","","","","","","","","","",1,4,"","",""
736453,4,2,sil_cg,1,silence,2,"",engl310_07_synth_sil.wav,2,engl310_07_synth_sil,"","","","","","","","","","",4,2,"","",""
736453,1,1,sil_cg,1,questionnaire,3,54,"",1,"","",3,uni,"",no,3,eng,no,3,"","","","",adv,none
736453,1,1,sil_cg,1,congratulations,4,"","",1,"","","","","","","","","","","","","","","",""
736454,1,1,base_cg,1,base,2,"",engl310_01_synth_base.wav,1,"","","","",engl310_01_synth_base,"","","","","","",1,1,"","",""
736454,2,4,base_cg,1,base,2,"",engl310_24_synth_base.wav,4,"","","","",engl310_24_synth_base,"","","","","","",3,4,"","",""
736454,3,3,base_cg,1,base,2,"",engl310_13_synth_base.wav,3,"","","","",engl310_13_synth_base,"","","","","","",1,4,"","",""
736454,4,2,base_cg,1,base,2,"",engl310_07_synth_base.wav,2,"","","","",engl310_07_synth_base,"","","","","","",4,2,"","",""
736454,1,1,base_cg,1,instructions_computergen,1,"","",1,"","","","","","","","","","",614b2ae5644dcd015db6fc7f,"","","","",""
736454,1,1,base_cg,1,questionnaire,3,49,"",1,"","",2,uni,"",no,3,eng,no,2,"","","","",adv,a1
736454,1,1,base_cg,1,congratulations,4,"","",1,"","","","","","","","","","","","","","","",""
736455,1,2,nopints,1,nopints,2,"",engl310_07_synth_noPINTs.wav,2,"",engl310_07_synth_nopints,"","","","","","","","","",2,2,"","",""
736455,2,1,nopints,1,nopints,2,"",engl310_01_synth_noPINTs.wav,1,"",engl310_01_synth_nopints,"","","","","","","","","",3,3,"","",""
736455,3,4,nopints,1,nopints,2,"",engl310_24_synth_noPINTs.wav,4,"",engl310_24_synth_nopints,"","","","","","","","","",3,4,"","",""
736455,4,3,nopints,1,nopints,2,"",engl310_13_synth_noPINTs.wav,3,"",engl310_13_synth_nopints,"","","","","","","","","",1,4,"","",""
736455,1,1,nopints,1,instructions,1,"","",1,"","","","","","","","","","",5fe8f103b289af32727d6cb9,"","","","",""
736455,1,1,nopints,1,questionnaire,3,29,"",1,"","",2,uni,"",no,3,eng,no,4,"","","","",adv,none
736455,1,1,nopints,1,congratulations,4,"","",1,"","","","","","","","","","","","","","","",""
736456,1,1,nopints_cg,1,instructions_computergen,1,"","",1,"","","","","","","","","","",63e62822e21e6a98fe55d267,"","","","",""
736456,1,2,nopints_cg,1,nopints,2,"",engl310_07_synth_noPINTs.wav,2,"",engl310_07_synth_nopints,"","","","","","","","","",2,4,"","",""
736456,2,4,nopints_cg,1,nopints,2,"",engl310_24_synth_noPINTs.wav,4,"",engl310_24_synth_nopints,"","","","","","","","","",1,1,"","",""
736456,3,3,nopints_cg,1,nopints,2,"",engl310_13_synth_noPINTs.wav,3,"",engl310_13_synth_nopints,"","","","","","","","","",2,4,"","",""
736456,4,1,nopints_cg,1,nopints,2,"",engl310_01_synth_noPINTs.wav,1,"",engl310_01_synth_nopints,"","","","","","","","","",1,1,"","",""
736456,1,1,nopints_cg,1,questionnaire,3,29,"",1,"","",4,uni,"",no,3,eng,no,5,"","","","",adv,none
736456,1,1,nopints_cg,1,congratulations,4,"","",1,"","","","","","","","","","","","","","","",""
736458,1,1,base_cg,1,instructions_computergen,1,"","",1,"","","","","","","","","","",63d140cbfc21b99482b4aca1,"","","","",""
736458,1,2,base_cg,1,base,2,"",engl310_07_synth_base.wav,2,"","","","",engl310_07_synth_base,"","","","","","",4,2,"","",""
736458,2,4,base_cg,1,base,2,"",engl310_24_synth_base.wav,4,"","","","",engl310_24_synth_base,"","","","","","",3,4,"","",""
736458,3,3,base_cg,1,base,2,"",engl310_13_synth_base.wav,3,"","","","",engl310_13_synth_base,"","","","","","",2,4,"","",""
736458,4,1,base_cg,1,base,2,"",engl310_01_synth_base.wav,1,"","","","",engl310_01_synth_base,"","","","","","",1,3,"","",""
736458,1,1,base_cg,1,questionnaire,3,26,"",1,"","",2,hs,"",no,4,eng,no,2,"","","","",adv,none
736458,1,1,base_cg,1,congratulations,4,"","",1,"","","","","","","","","","","","","","","",""
736459,1,1,sil,1,instructions,1,"","",1,"","","","","","","","","","",5c51d18698b0ff000110da96,"","","","",""
736459,1,3,sil,1,silence,2,"",engl310_13_synth_sil.wav,3,engl310_13_synth_sil,"","","","","","","","","","",2,4,"","",""
736459,2,4,sil,1,silence,2,"",engl310_24_synth_sil.wav,4,engl310_24_synth_sil,"","","","","","","","","","",2,4,"","",""
736459,3,2,sil,1,silence,2,"",engl310_07_synth_sil.wav,2,engl310_07_synth_sil,"","","","","","","","","","",4,2,"","",""
736459,4,1,sil,1,silence,2,"",engl310_01_synth_sil.wav,1,engl310_01_synth_sil,"","","","","","","","","","",1,3,"","",""
736459,1,1,sil,1,questionnaire,3,39,"",1,"","",1,uni,"",no,1,eng,no,3,"","","","",adv,none
736459,1,1,sil,1,congratulations,4,"","",1,"","","","","","","","","","","","","","","",""
736460,1,1,base,1,instructions,1,"","",1,"","","","","","","","","","",630382e1437566a48f78a56f,"","","","",""
736460,1,1,base,1,base,2,"",engl310_01_synth_base.wav,1,"","","","",engl310_01_synth_base,"","","","","","",2,1,"","",""
736460,2,4,base,1,base,2,"",engl310_24_synth_base.wav,4,"","","","",engl310_24_synth_base,"","","","","","",1,1,"","",""
736460,3,3,base,1,base,2,"",engl310_13_synth_base.wav,3,"","","","",engl310_13_synth_base,"","","","","","",1,4,"","",""
736460,4,2,base,1,base,2,"",engl310_07_synth_base.wav,2,"","","","",engl310_07_synth_base,"","","","","","",2,2,"","",""
736460,1,1,base,1,questionnaire,3,39,"",1,"","",4,other,"",no,3,eng,no,3,"","","","",beg,none
736460,1,1,base,1,congratulations,4,"","",1,"","","","","","","","","","","","","","","",""
736461,1,1,nopints_cg,1,instructions_computergen,1,"","",1,"","","","","","","","","","",587d4ed4e4404c0001c9d1b9,"","","","",""
736461,1,1,nopints_cg,1,nopints,2,"",engl310_01_synth_noPINTs.wav,1,"",engl310_01_synth_nopints,"","","","","","","","","",1,1,"","",""
736461,2,4,nopints_cg,1,nopints,2,"",engl310_24_synth_noPINTs.wav,4,"",engl310_24_synth_nopints,"","","","","","","","","",3,4,"","",""
736461,3,2,nopints_cg,1,nopints,2,"",engl310_07_synth_noPINTs.wav,2,"",engl310_07_synth_nopints,"","","","","","","","","",4,2,"","",""
736461,4,3,nopints_cg,1,nopints,2,"",engl310_13_synth_noPINTs.wav,3,"",engl310_13_synth_nopints,"","","","","","","","","",3,4,"","",""
736461,1,1,nopints_cg,1,questionnaire,3,41,"",1,"","",2,uni,"",no,2,eng,no,3,"","","","",adv,none
736461,1,1,nopints_cg,1,congratulations,4,"","",1,"","","","","","","","","","","","","","","",""
736462,1,1,sil_cg,1,instructions_computergen,1,"","",1,"","","","","","","","","","",59b73df56039190001eaa9e7,"","","","",""
736462,1,3,sil_cg,1,silence,2,"",engl310_13_synth_sil.wav,3,engl310_13_synth_sil,"","","","","","","","","","",1,4,"","",""
736462,2,2,sil_cg,1,silence,2,"",engl310_07_synth_sil.wav,2,engl310_07_synth_sil,"","","","","","","","","","",4,2,"","",""
736462,3,1,sil_cg,1,silence,2,"",engl310_01_synth_sil.wav,1,engl310_01_synth_sil,"","","","","","","","","","",1,1,"","",""
736462,4,4,sil_cg,1,silence,2,"",engl310_24_synth_sil.wav,4,engl310_24_synth_sil,"","","","","","","","","","",3,4,"","",""
736462,1,1,sil_cg,1,questionnaire,3,49,"",1,"","",2,uni,"",no,4,eng,no,2,"","","","",adv,none
736462,1,1,sil_cg,1,congratulations,4,"","",1,"","","","","","","","","","","","","","","",""
736463,1,1,sil_cg,1,instructions_computergen,1,"","",1,"","","","","","","","","","",5f04c825997cb913000de405,"","","","",""
736463,1,1,sil_cg,1,silence,2,"",engl310_01_synth_sil.wav,1,engl310_01_synth_sil,"","","","","","","","","","",1,4,"","",""
736463,2,4,sil_cg,1,silence,2,"",engl310_24_synth_sil.wav,4,engl310_24_synth_sil,"","","","","","","","","","",2,4,"","",""
736463,3,3,sil_cg,1,silence,2,"",engl310_13_synth_sil.wav,3,engl310_13_synth_sil,"","","","","","","","","","",2,4,"","",""
736463,4,2,sil_cg,1,silence,2,"",engl310_07_synth_sil.wav,2,engl310_07_synth_sil,"","","","","","","","","","",4,4,"","",""
736463,1,1,sil_cg,1,questionnaire,3,21,"",1,"","",1,hs,"",no,1,eng,no,3,"","","","",adv,none
736463,1,1,sil_cg,1,congratulations,4,"","",1,"","","","","","","","","","","","","","","",""
736464,1,1,base,1,instructions,1,"","",1,"","","","","","","","","","",6431b7219a445bcc1e8d92b8,"","","","",""
736464,1,3,base,1,base,2,"",engl310_13_synth_base.wav,3,"","","","",engl310_13_synth_base,"","","","","","",1,4,"","",""
736464,2,2,base,1,base,2,"",engl310_07_synth_base.wav,2,"","","","",engl310_07_synth_base,"","","","","","",4,2,"","",""
736464,3,4,base,1,base,2,"",engl310_24_synth_base.wav,4,"","","","",engl310_24_synth_base,"","","","","","",3,4,"","",""
736464,4,1,base,1,base,2,"",engl310_01_synth_base.wav,1,"","","","",engl310_01_synth_base,"","","","","","",1,1,"","",""
736464,1,1,base,1,questionnaire,3,58,"",1,"","",2,uni,"",no,5,eng,no,4,"","","","",adv,c1
736464,1,1,base,1,congratulations,4,"","",1,"","","","","","","","","","","","","","","",""
736465,1,3,nopints_cg,1,nopints,2,"",engl310_13_synth_noPINTs.wav,3,"",engl310_13_synth_nopints,"","","","","","","","","",2,4,"","",""
736465,2,1,nopints_cg,1,nopints,2,"",engl310_01_synth_noPINTs.wav,1,"",engl310_01_synth_nopints,"","","","","","","","","",3,1,"","",""
736465,3,4,nopints_cg,1,nopints,2,"",engl310_24_synth_noPINTs.wav,4,"",engl310_24_synth_nopints,"","","","","","","","","",1,1,"","",""
736465,4,2,nopints_cg,1,nopints,2,"",engl310_07_synth_noPINTs.wav,2,"",engl310_07_synth_nopints,"","","","","","","","","",2,4,"","",""
736465,1,1,nopints_cg,1,instructions_computergen,1,"","",1,"","","","","","","","","","",5cf12b12fe14310001ce0928,"","","","",""
736465,1,1,nopints_cg,1,questionnaire,3,30,"",1,"","",2,uni,"",no,4,eng,no,2,"","","","",adv,none
736465,1,1,nopints_cg,1,congratulations,4,"","",1,"","","","","","","","","","","","","","","",""
736466,1,1,sil,1,instructions,1,"","",1,"","","","","","","","","","",5f2ef53d7729c52ae63230a2,"","","","",""
736466,1,1,sil,1,silence,2,"",engl310_01_synth_sil.wav,1,engl310_01_synth_sil,"","","","","","","","","","",1,1,"","",""
736466,2,2,sil,1,silence,2,"",engl310_07_synth_sil.wav,2,engl310_07_synth_sil,"","","","","","","","","","",4,3,"","",""
736466,3,4,sil,1,silence,2,"",engl310_24_synth_sil.wav,4,engl310_24_synth_sil,"","","","","","","","","","",2,1,"","",""
736466,4,3,sil,1,silence,2,"",engl310_13_synth_sil.wav,3,engl310_13_synth_sil,"","","","","","","","","","",1,1,"","",""
736466,1,1,sil,1,questionnaire,3,37,"",1,"","",2,hs,"",no,1,eng,no,2,"","","","",adv,none
736466,1,1,sil,1,congratulations,4,"","",1,"","","","","","","","","","","","","","","",""
736467,1,1,base_cg,1,instructions_computergen,1,"","",1,"","","","","","","","","","",60ce59806a88034d7e9456da,"","","","",""
736467,1,2,base_cg,1,base,2,"",engl310_07_synth_base.wav,2,"","","","",engl310_07_synth_base,"","","","","","",1,4,"","",""
736467,2,4,base_cg,1,base,2,"",engl310_24_synth_base.wav,4,"","","","",engl310_24_synth_base,"","","","","","",2,4,"","",""
736467,3,3,base_cg,1,base,2,"",engl310_13_synth_base.wav,3,"","","","",engl310_13_synth_base,"","","","","","",1,4,"","",""
736467,4,1,base_cg,1,base,2,"",engl310_01_synth_base.wav,1,"","","","",engl310_01_synth_base,"","","","","","",2,3,"","",""
736467,1,1,base_cg,1,questionnaire,3,21,"",1,"","",2,uni,"",no,2,eng,no,1,"","","","",adv,none
736467,1,1,base_cg,1,congratulations,4,"","",1,"","","","","","","","","","","","","","","",""
736468,1,1,nopints,1,instructions,1,"","",1,"","","","","","","","","","",5d2466b24813f6000188f4b4,"","","","",""
736468,1,3,nopints,1,nopints,2,"",engl310_13_synth_noPINTs.wav,3,"",engl310_13_synth_nopints,"","","","","","","","","",1,4,"","",""
736468,2,4,nopints,1,nopints,2,"",engl310_24_synth_noPINTs.wav,4,"",engl310_24_synth_nopints,"","","","","","","","","",3,4,"","",""
736468,3,2,nopints,1,nopints,2,"",engl310_07_synth_noPINTs.wav,2,"",engl310_07_synth_nopints,"","","","","","","","","",4,2,"","",""
736468,4,1,nopints,1,nopints,2,"",engl310_01_synth_noPINTs.wav,1,"",engl310_01_synth_nopints,"","","","","","","","","",1,1,"","",""
736468,1,1,nopints,1,questionnaire,3,44,"",1,"","",3,uni,"",no,5,eng,no,4,"","","","",adv,none
736468,1,1,nopints,1,congratulations,4,"","",1,"","","","","","","","","","","","","","","",""
736469,1,1,base_cg,1,instructions_computergen,1,"","",1,"","","","","","","","","","",637f86d14043aee189917962,"","","","",""
736469,1,4,base_cg,1,base,2,"",engl310_24_synth_base.wav,4,"","","","",engl310_24_synth_base,"","","","","","",3,4,"","",""
736469,2,1,base_cg,1,base,2,"",engl310_01_synth_base.wav,1,"","","","",engl310_01_synth_base,"","","","","","",1,3,"","",""
736469,3,2,base_cg,1,base,2,"",engl310_07_synth_base.wav,2,"","","","",engl310_07_synth_base,"","","","","","",4,2,"","",""
736469,4,3,base_cg,1,base,2,"",engl310_13_synth_base.wav,3,"","","","",engl310_13_synth_base,"","","","","","",2,4,"","",""
736469,1,1,base_cg,1,questionnaire,3,40,"",1,"","",3,uni,"",no,4,eng,no,4,"","","","",adv,none
736469,1,1,base_cg,1,congratulations,4,"","",1,"","","","","","","","","","","","","","","",""
736470,1,1,nopints,1,instructions,1,"","",1,"","","","","","","","","","",60748e255c2a885bd682efbe,"","","","",""
736470,1,3,nopints,1,nopints,2,"",engl310_13_synth_noPINTs.wav,3,"",engl310_13_synth_nopints,"","","","","","","","","",2,4,"","",""
736470,2,4,nopints,1,nopints,2,"",engl310_24_synth_noPINTs.wav,4,"",engl310_24_synth_nopints,"","","","","","","","","",3,4,"","",""
736470,3,1,nopints,1,nopints,2,"",engl310_01_synth_noPINTs.wav,1,"",engl310_01_synth_nopints,"","","","","","","","","",1,1,"","",""
736470,4,2,nopints,1,nopints,2,"",engl310_07_synth_noPINTs.wav,2,"",engl310_07_synth_nopints,"","","","","","","","","",4,2,"","",""
736470,1,1,nopints,1,questionnaire,3,58,"",1,"","",2,uni,"",no,5,eng,no,2,"","","","",adv,none
736470,1,1,nopints,1,congratulations,4,"","",1,"","","","","","","","","","","","","","","",""
